year,month,date,hour,minute,second,et,x_cur,y_cur,x_log,y_log,z_log,yaw,bat
2024,11,20,15,31,16,58407.509,0.091,0.026,0.384,0.105,0.987,92.697,3.077
2024,11,20,15,31,16,58509.199,0.084,0.027,0.383,0.098,0.985,94.353,3.051
2024,11,20,15,31,16,58607.303,0.066,0.048,0.362,0.081,0.983,96.135,3.093
2024,11,20,15,31,16,58708.518,0.0,0.0,0.356,0.08,0.975,97.837,3.067
2024,11,20,15,31,16,58807.022,-0.022,0.015,0.341,0.057,0.966,98.965,3.056
2024,11,20,15,31,16,58910.893,-0.036,0.021,0.335,0.043,0.953,99.354,3.025
2024,11,20,15,31,16,59010.537,-0.048,0.017,0.339,0.032,0.94,96.661,2.945
2024,11,20,15,31,16,59107.461,-0.056,0.013,0.344,0.023,0.938,91.726,2.961
2024,11,20,15,31,17,59209.367,-0.081,0.002,0.354,-0.001,0.931,86.669,2.977
2024,11,20,15,31,17,59306.541,-0.061,-0.005,0.361,0.018,0.931,82.807,2.982
2024,11,20,15,31,17,59409.491,-0.042,-0.016,0.372,0.037,0.937,80.697,2.972
2024,11,20,15,31,17,59511.045,-0.023,-0.021,0.377,0.056,0.949,80.786,2.956
2024,11,20,15,31,17,59606.250,-0.007,-0.023,0.38,0.073,0.976,82.28,3.062
2024,11,20,15,31,17,59707.319,0.006,-0.021,0.377,0.086,1.003,84.461,3.12
2024,11,20,15,31,17,59806.260,-0.001,-0.02,0.376,0.078,1.027,85.697,3.125
2024,11,20,15,31,17,59908.838,-0.003,-0.028,0.384,0.077,1.047,84.891,3.125
2024,11,20,15,31,17,60008.963,-0.008,-0.041,0.397,0.072,1.061,83.754,3.12
2024,11,20,15,31,17,60106.651,-0.009,-0.041,0.398,0.07,1.068,83.628,3.109
2024,11,20,15,31,18,60208.027,-0.005,-0.048,0.404,0.074,1.066,84.428,3.067
2024,11,20,15,31,18,60306.517,0.005,-0.04,0.396,0.084,1.06,85.793,3.056
2024,11,20,15,31,18,60405.610,0.008,-0.028,0.384,0.087,1.05,87.311,3.04
2024,11,20,15,31,18,60506.463,0.009,-0.017,0.373,0.089,1.048,88.359,3.046
2024,11,20,15,31,18,60606.724,0.004,0.002,0.354,0.083,1.052,88.916,3.077
2024,11,20,15,31,18,60708.066,-0.005,0.012,0.344,0.075,1.052,89.428,3.093
2024,11,20,15,31,18,60809.969,-0.019,0.023,0.333,0.061,1.048,89.973,3.077
2024,11,20,15,31,18,60908.008,-0.031,0.03,0.326,0.049,1.046,90.41,3.056
2024,11,20,15,31,18,61012.131,-0.044,0.041,0.315,0.035,1.038,90.372,3.046
2024,11,20,15,31,18,61105.150,-0.046,0.038,0.318,0.034,1.03,90.391,3.03
2024,11,20,15,31,19,61210.196,-0.05,0.038,0.318,0.029,1.027,90.238,3.04
2024,11,20,15,31,19,61306.291,-0.046,0.043,0.313,0.033,1.022,89.322,3.035
2024,11,20,15,31,19,61405.241,-0.042,0.041,0.315,0.037,1.02,87.68,3.056
2024,11,20,15,31,19,61505.902,-0.033,0.037,0.319,0.047,1.02,86.157,3.062
2024,11,20,15,31,19,61605.218,-0.033,0.013,0.343,0.047,1.018,85.707,3.035
2024,11,20,15,31,19,61709.638,-0.02,0.034,0.322,0.06,1.016,86.371,3.046
2024,11,20,15,31,19,61808.118,-0.016,0.043,0.313,0.064,1.012,87.573,3.04
2024,11,20,15,31,19,61905.386,-0.014,0.061,0.295,0.065,1.009,88.405,3.046
2024,11,20,15,31,19,62006.147,-0.014,0.072,0.284,0.066,1.009,89.179,3.04
2024,11,20,15,31,19,62106.188,-0.02,0.082,0.274,0.059,1.009,90.051,3.056
2024,11,20,15,31,20,62207.861,-0.025,0.078,0.278,0.055,1.008,90.481,3.062
2024,11,20,15,31,20,62305.735,-0.038,0.076,0.28,0.041,1.007,90.5,3.051
2024,11,20,15,31,20,62404.533,-0.054,0.07,0.286,0.025,1.006,90.262,3.04
2024,11,20,15,31,20,62504.671,-0.051,0.058,0.298,0.029,1.006,90.038,3.035
2024,11,20,15,31,20,62604.469,-0.049,0.039,0.317,0.03,1.008,90.257,3.062
2024,11,20,15,31,20,62706.824,-0.048,0.017,0.339,0.031,1.009,90.646,3.062
2024,11,20,15,31,20,62804.510,-0.048,0.01,0.346,0.031,1.008,90.566,3.051
2024,11,20,15,31,20,62903.736,-0.033,-0.002,0.358,0.046,1.007,90.066,3.046
2024,11,20,15,31,20,63005.259,-0.025,-0.008,0.364,0.054,1.008,89.514,3.051
2024,11,20,15,31,20,63107.929,-0.018,-0.009,0.366,0.062,1.011,88.986,3.062
2024,11,20,15,31,21,63205.221,-0.008,-0.013,0.369,0.072,1.012,88.627,3.072
2024,11,20,15,31,21,63308.016,-0.009,-0.021,0.377,0.071,1.013,88.105,3.056
2024,11,20,15,31,21,63407.370,-0.007,-0.028,0.385,0.073,1.015,87.301,3.067
2024,11,20,15,31,21,63503.758,0.001,-0.032,0.388,0.08,1.014,86.802,3.062
2024,11,20,15,31,21,63608.172,0.008,-0.033,0.389,0.088,1.009,86.608,3.03
2024,11,20,15,31,21,63703.271,0.005,-0.037,0.393,0.085,1.004,86.146,3.019
2024,11,20,15,31,21,63811.585,0.018,-0.028,0.384,0.097,1.002,85.933,3.03
2024,11,20,15,31,21,63903.471,0.019,-0.029,0.385,0.099,1.0,85.981,3.03
2024,11,20,15,31,21,64003.674,0.026,-0.025,0.381,0.106,0.998,86.449,3.067
2024,11,20,15,31,21,64104.344,0.018,-0.031,0.387,0.098,0.999,86.496,3.109
2024,11,20,15,31,22,64206.354,0.009,-0.033,0.389,0.089,1.0,86.473,3.083
2024,11,20,15,31,22,64305.854,0.005,-0.049,0.405,0.085,1.004,86.469,3.141
2024,11,20,15,31,22,64405.216,0.006,-0.061,0.417,0.086,0.997,86.319,3.109
2024,11,20,15,31,22,64504.346,0.003,-0.077,0.434,0.082,0.981,85.83,3.109
2024,11,20,15,31,22,64604.423,0.002,-0.088,0.444,0.081,0.959,84.903,3.046
2024,11,20,15,31,22,64702.943,0.005,-0.094,0.45,0.084,0.935,83.646,3.072
2024,11,20,15,31,22,64805.466,0.011,-0.091,0.447,0.09,0.912,83.243,3.051
2024,11,20,15,31,22,64905.374,0.016,-0.08,0.436,0.095,0.883,83.304,3.051
2024,11,20,15,31,22,65002.750,-0.002,-0.084,0.44,0.077,0.858,84.104,3.014
2024,11,20,15,31,22,65104.828,-0.032,-0.077,0.433,0.047,0.834,85.593,3.035
2024,11,20,15,31,23,65205.216,-0.006,-0.048,0.404,0.073,0.809,87.011,3.019
2024,11,20,15,31,23,65308.546,0.007,-0.04,0.396,0.086,0.781,87.939,3.046
2024,11,20,15,31,23,65404.584,0.011,-0.038,0.394,0.09,0.758,88.342,3.004
2024,11,20,15,31,23,65506.752,0.024,-0.038,0.394,0.103,0.735,89.088,3.035
2024,11,20,15,31,23,65603.322,0.01,-0.039,0.396,0.089,0.711,90.053,3.009
2024,11,20,15,31,23,65701.761,0.023,-0.066,0.422,0.103,0.691,90.692,3.035
2024,11,20,15,31,23,65805.177,0.031,-0.077,0.433,0.111,0.672,90.544,3.019
2024,11,20,15,31,23,65903.469,0.035,-0.089,0.445,0.115,0.657,89.997,3.062
2024,11,20,15,31,23,66001.965,0.044,-0.096,0.452,0.124,0.641,89.474,3.056
2024,11,20,15,31,23,66104.489,0.061,-0.107,0.463,0.141,0.624,89.32,3.072
2024,11,20,15,31,24,66205.359,0.072,-0.108,0.464,0.152,0.604,89.306,3.04
2024,11,20,15,31,24,66303.584,0.083,-0.105,0.461,0.163,0.576,89.912,3.025
2024,11,20,15,31,24,66407.482,0.083,-0.094,0.45,0.163,0.549,90.714,3.004
2024,11,20,15,31,24,66502.756,0.077,-0.091,0.447,0.157,0.525,91.324,3.025
2024,11,20,15,31,24,66604.347,0.076,-0.084,0.44,0.156,0.505,91.272,3.009
2024,11,20,15,31,24,66702.171,0.074,-0.082,0.438,0.154,0.482,92.263,3.025
2024,11,20,15,31,24,66803.660,0.074,-0.074,0.431,0.153,0.46,94.127,3.03
2024,11,20,15,31,24,66903.722,0.071,-0.073,0.429,0.151,0.44,95.807,3.062
2024,11,20,15,31,24,67002.186,0.071,-0.075,0.431,0.151,0.424,97.245,3.062
2024,11,20,15,31,24,67105.444,0.06,-0.089,0.445,0.139,0.402,98.184,3.04
2024,11,20,15,31,25,67200.662,0.056,-0.096,0.452,0.135,0.38,98.696,3.046
2024,11,20,15,31,25,67304.679,0.05,-0.102,0.458,0.129,0.355,98.583,3.019
2024,11,20,15,31,25,67403.211,0.045,-0.107,0.463,0.124,0.332,97.796,3.025
2024,11,20,15,31,25,67500.516,0.043,-0.111,0.467,0.122,0.311,96.593,3.009
2024,11,20,15,31,25,67601.422,0.032,-0.117,0.473,0.112,0.294,95.456,3.067
2024,11,20,15,31,25,67701.017,0.031,-0.12,0.476,0.11,0.278,94.358,3.046
2024,11,20,15,31,25,67804.820,0.031,-0.126,0.482,0.11,0.26,93.596,3.083
2024,11,20,15,31,25,67904.571,0.033,-0.129,0.485,0.113,0.241,93.248,3.025
2024,11,20,15,31,25,68000.357,0.037,-0.13,0.487,0.116,0.221,92.646,3.072
2024,11,20,15,31,25,68103.757,0.041,-0.128,0.484,0.12,0.201,91.892,3.04
2024,11,20,15,31,26,68201.082,0.043,-0.132,0.488,0.122,0.187,91.275,3.077
2024,11,20,15,31,26,68300.629,0.043,-0.134,0.49,0.123,0.171,90.951,3.072
2024,11,20,15,31,26,68402.115,0.043,-0.135,0.491,0.122,0.146,90.67,3.083
2024,11,20,15,31,26,68500.682,0.04,-0.131,0.487,0.119,0.122,90.474,3.025
2024,11,20,15,31,26,68602.882,0.039,-0.128,0.484,0.119,0.097,90.614,3.062
2024,11,20,15,31,26,68700.670,0.042,-0.121,0.478,0.122,0.076,91.077,3.035
